src/mir/builder/control_flow/plan/recipe_tree/contracts.rs	durable-production	production caller: src/backend/mir_interpreter/exec/local_contracts.rs +53 more
src/mir/builder/control_flow/plan/recipe_tree/if_phi_join_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/join_scope.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/mod.rs +5 more
src/mir/builder/control_flow/plan/recipe_tree/loop_break_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/mod.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/loop_continue_only_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/loop_simple_while_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/loop_true_early_exit_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/matcher/loop_cond.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts.rs +11 more
src/mir/builder/control_flow/plan/recipe_tree/matcher/mod.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/mod.rs +3 more
src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/mod.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/matcher/utils.rs	durable-production	production caller: src/backend/mir_interpreter/handlers/extern_provider/runtime_direct.rs +72 more
src/mir/builder/control_flow/plan/recipe_tree/mod.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/composite.rs +53 more
src/mir/builder/control_flow/plan/recipe_tree/scan_with_init_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/split_scan_builder.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/patterns.rs +1 more
src/mir/builder/control_flow/plan/recipe_tree/verified.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/mod.rs +2 more
src/mir/builder/control_flow/plan/skeletons/loop_true.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/generic.rs +4 more
src/mir/builder/control_flow/plan/steps/carrier_collect.rs	durable-production	production caller: src/mir/builder/control_flow/plan/steps/mod.rs
src/mir/builder/control_flow/plan/steps/loop_wiring_standard5.rs	durable-production	production caller: src/mir/builder/control_flow/plan/steps/mod.rs
src/mir/builder/control_flow/recipes/loop_cond_break_continue.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/loop_cond.rs +22 more
src/mir/builder/control_flow/recipes/loop_cond_continue_only.rs	durable-production	production caller: src/mir/builder/control_flow/facts/loop_cond_continue_only.rs +8 more
src/mir/builder/control_flow/recipes/loop_cond_continue_with_return.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/loop_cond.rs +7 more
src/mir/builder/control_flow/recipes/loop_cond_return_in_body.rs	durable-production	production caller: src/mir/builder/control_flow/plan/recipe_tree/matcher/loop_cond.rs +5 more
src/mir/builder/control_flow/recipes/loop_cond_shared.rs	durable-production	production caller: src/mir/builder/control_flow/plan/loop_true_break_continue/recipe.rs +11 more
src/mir/builder/control_flow/verify/coreloop_body_contract.rs	durable-production	production caller: src/mir/builder/control_flow/verify/mod.rs +1 more
src/mir/builder/control_flow/verify/verifier/loop_body_validators.rs	durable-production	production caller: src/mir/builder/control_flow/verify/verifier/loop_validators.rs +1 more
src/mir/builder/control_flow/verify/verifier/loop_validators.rs	durable-production	production caller: src/mir/builder/control_flow/verify/verifier/core.rs +2 more
src/mir/builder/generic_loop_admission_observation.rs	durable-production	production caller: src/mir/builder/recursive_child_lowering.rs +2 more
src/mir/builder/loop_api_impl.rs	durable-production	production caller: src/mir/builder.rs
src/mir/builder/normal_callable_dynamic_loop_prepare.rs	durable-production	production caller: src/mir/builder/normal_callable_semantic_lowering_state.rs +4 more
src/mir/builder/normal_callable_dynamic_loop_prepare_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/normal_callable_dynamic_loop_rebind.rs	durable-production	production caller: src/mir/builder/resolved_lowering/dynamic_loop_phi_close.rs +1 more
src/mir/builder/normal_callable_loop_handoff.rs	durable-production	production caller: src/mir/builder/normal_callable_semantic_lowering_state.rs +11 more
src/mir/builder/normal_callable_loop_handoff_declarations.rs	durable-production	#[path]-included as mod declarations in normal_callable_loop_handoff.rs:18
src/mir/builder/normal_callable_loop_handoff_loop_true.rs	durable-production	#[path]-included as mod loop_true_projection in normal_callable_loop_handoff.rs:13
src/mir/builder/normal_callable_loop_handoff_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/normal_callable_loop_handoff_validation.rs	durable-production	#[path]-included as mod validation in normal_callable_loop_handoff.rs:15
src/mir/builder/normal_callable_loop_scalar_result_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/normal_callable_loop_source_facts.rs	durable-production	production caller: src/mir/builder/raw_loop_child_entry.rs +8 more
src/mir/builder/normal_callable_loop_source_facts/composite.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/loop_break.rs +2 more
src/mir/builder/normal_callable_loop_source_facts/composite_physical.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts.rs
src/mir/builder/normal_callable_loop_source_facts/generic.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts.rs
src/mir/builder/normal_callable_loop_source_facts/generic/issuer.rs	durable-production	production caller: src/parser/callable_parameter_source/mod.rs +15 more
src/mir/builder/normal_callable_loop_source_facts/loop_break.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts.rs +17 more
src/mir/builder/normal_callable_loop_source_facts/loop_cond.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts.rs +12 more
src/mir/builder/normal_callable_loop_source_facts/loop_true.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/generic.rs +4 more
src/mir/builder/normal_callable_loop_source_port.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/loop_break.rs +11 more
src/mir/builder/normal_callable_loop_source_route.rs	durable-production	production caller: src/mir/builder/raw_loop_child_entry.rs +10 more
src/mir/builder/normal_callable_loop_source_route_items.rs	durable-production	#[path]-included as mod items in normal_callable_loop_source_route.rs:74
src/mir/builder/normal_callable_loop_source_route_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/normal_default_root_catalog_loop_scope_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/raw_loop_child_entry.rs	durable-production	production caller: src/mir/builder/raw_loop_child_port.rs +2 more
src/mir/builder/raw_loop_child_entry/ledger_bridge.rs	durable-production	production caller: src/mir/builder/raw_loop_child_entry.rs
src/mir/builder/raw_loop_child_entry/loop_true_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/raw_loop_child_entry/test_route_observation.rs	durable-production	production caller: src/mir/builder/raw_loop_child_entry.rs +1 more
src/mir/builder/raw_loop_child_entry/tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/raw_loop_child_entry/variable_accum.rs	durable-production	production caller: src/mir/builder/raw_loop_child_entry.rs
src/mir/builder/raw_loop_child_entry/variable_accum_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/raw_loop_child_port.rs	durable-production	production caller: src/mir/builder/recursive_child_lowering.rs +1 more
src/mir/builder/recursive_child_lowering_loop_true.rs	durable-production	#[path]-included as mod loop_true_projection in recursive_child_lowering.rs:39
src/mir/builder/resolved_lowering/canonical_ssa/session/generic_g0_entry_adoption.rs	durable-production	production caller: src/mir/builder/resolved_lowering/canonical_ssa/session.rs
src/mir/builder/resolved_lowering/canonical_ssa/session/s6c_textref_plan.rs	durable-production	production caller: src/mir/builder/resolved_lowering/canonical_ssa/session.rs
src/mir/builder/resolved_lowering/common_v2_after_block_allocation.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/session_segments.rs +2 more
src/mir/builder/resolved_lowering/common_v2_condition_bool_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/common_v2_if_continuation_target.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/session_segments.rs +2 more
src/mir/builder/resolved_lowering/common_v2_if_continuation_target_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/common_v2_initial_index_seed_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/common_v2_return_read_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/common_v2_s6c_cursor_cfg_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/common_v2_s6c_operand_issuer_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/common_v2_s6c_substring_callout_admission.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/s6c_substring_v9_issuer.rs +2 more
src/mir/builder/resolved_lowering/common_v2_s6c_text_content_root_admission.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/s6c_scalar_equality_leaf.rs +1 more
src/mir/builder/resolved_lowering/common_v2_s6c_text_cursor_preheader.rs	durable-production	production caller: src/mir/builder/resolved_lowering/mod.rs +1 more
src/mir/builder/resolved_lowering/common_v2_s6c_textref_entry_bridge.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_s6c_text_content_root_admission.rs +2 more
src/mir/builder/resolved_lowering/common_v2_segment_block_allocation.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_if_continuation_target.rs +15 more
src/mir/builder/resolved_lowering/common_v2_session/condition_bool.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs
src/mir/builder/resolved_lowering/common_v2_session/initial_index_seed.rs	durable-production	production caller: src/mir/loop_recipe_contract/common_v2_issuers.rs +2 more
src/mir/builder/resolved_lowering/common_v2_session/length_call.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs
src/mir/builder/resolved_lowering/common_v2_session/mod.rs	durable-production	production caller: src/mir/builder/resolved_lowering/physical_entry_session.rs +3 more
src/mir/builder/resolved_lowering/common_v2_session/return_read.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs
src/mir/builder/resolved_lowering/common_v2_session/s6c_cursor_cfg.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs +1 more
src/mir/builder/resolved_lowering/common_v2_session/s6c_operand_issuer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/s6c_substring_v9_issuer.rs +1 more
src/mir/builder/resolved_lowering/common_v2_session/s6c_scalar_equality_leaf.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs +1 more
src/mir/builder/resolved_lowering/common_v2_session/s6c_substring_callout_materializer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/s6c_operand_issuer.rs +1 more
src/mir/builder/resolved_lowering/common_v2_session/s6c_substring_v9_issuer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs
src/mir/builder/resolved_lowering/common_v2_session/s6c_text_eq_occurrence.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs +3 more
src/mir/builder/resolved_lowering/common_v2_session/session_length.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs
src/mir/builder/resolved_lowering/common_v2_session/session_segments.rs	durable-production	production caller: src/mir/builder/resolved_lowering/common_v2_session/mod.rs
src/mir/builder/resolved_lowering/direct_accum_adapter.rs	durable-production	production caller: src/mir/builder/resolved_lowering/direct_accum_lowerer.rs +1 more
src/mir/builder/resolved_lowering/direct_accum_lowerer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/mod.rs
src/mir/builder/resolved_lowering/dynamic_loop_discard_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/dynamic_loop_phi.rs	durable-production	production caller: src/mir/builder/normal_callable_dynamic_loop_rebind.rs +2 more
src/mir/builder/resolved_lowering/dynamic_loop_phi_close.rs	durable-production	production caller: src/mir/builder/resolved_lowering/mod.rs
src/mir/builder/resolved_lowering/dynamic_loop_phi_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/dynamic_loop_rebind_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/generic_g0_physical_emitter_session.rs	durable-production	production caller: src/mir/builder/resolved_lowering/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_canary.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_lowerer.rs +1 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_lowerer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_production_canary_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/carrier_emitter.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/segment_dispatcher.rs +2 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/compare_i64_operands.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/compare_i64_writer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/compare_i64_writer_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/compare_result_ledger.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/generic_lowerer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/generic_production_canary_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/initialized_local_input_materializer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/main0_continue_lowerer.rs +4 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/loop_node_lowerer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/main0_continue_lowerer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs +1 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/main0_continue_lowerer_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/main0_derived_predicate_lowerer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/main0_derived_predicate_lowerer_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/main0_in_body_step_lowerer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/main0_in_body_step_lowerer_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/mod.rs	durable-production	production caller: src/mir/builder/resolved_lowering/generic_g0_physical_emitter_session.rs +5 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/operation_dispatcher.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/tail_completion.rs +5 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/operation_emitter.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/operation_dispatcher.rs +3 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/operation_ledger.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_lowerer.rs +14 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/operation_target.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/operation_emitter.rs +6 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/operation_type.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/carrier_emitter.rs +9 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/pure_operation_emitter.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/operation_emitter.rs +1 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/recursive_after.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_lowerer.rs +7 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/segment_allocator.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_lowerer.rs +6 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/segment_dispatcher.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_lowerer.rs +8 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/segment_topology.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/segment_allocator.rs +4 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/tail_completion.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_lowerer.rs +4 more
src/mir/builder/resolved_lowering/loop_recipe_physicalizer/topology.rs	durable-production	production caller: src/mir/compiler/nested_predicate_physical_input.rs +19 more
src/mir/builder/resolved_lowering/nested_predicate_adapter.rs	durable-production	production caller: src/mir/builder/resolved_lowering/nested_predicate_lowerer.rs +2 more
src/mir/builder/resolved_lowering/nested_predicate_effect_adapter_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/builder/resolved_lowering/nested_predicate_lowerer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/mod.rs
src/mir/builder/resolved_lowering/nested_predicate_physicalizer.rs	durable-production	production caller: src/mir/builder/resolved_lowering/nested_predicate_lowerer.rs +1 more
src/mir/compiler/callable_loop_physical_canary.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/callable_canary.rs +1 more
src/mir/compiler/callable_single_loop_operation_effect.rs	durable-production	production caller: src/mir/loop_recipe_contract/operation_effect_parity.rs +7 more
src/mir/compiler/callable_single_loop_prelude_arguments.rs	durable-production	production caller: src/mir/compiler/loop_physical_prepare.rs +1 more
src/mir/compiler/callable_single_loop_recipe.rs	durable-production	production caller: src/mir/compiler/callable_single_loop_recipe_coseal.rs +1 more
src/mir/compiler/callable_single_loop_recipe_coseal.rs	durable-production	production caller: src/mir/compiler/loop_physical_prepare.rs +11 more
src/mir/compiler/callable_single_loop_recipe_coseal_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/callable_single_loop_recipe_shape.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/callable_single_loop_source_map.rs	durable-production	production caller: src/mir/builder/normal_callable_semantic_loan_port/canonical_route.rs +4 more
src/mir/compiler/callable_single_loop_source_map_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/callable_single_loop_source_shapes.rs	durable-production	production caller: src/mir/compiler/loop_cond_break_continue_typed_map_issue.rs +22 more
src/mir/compiler/callable_single_loop_static_fixture_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/callable_single_loop_syntax_facts.rs	durable-production	production caller: src/mir/compiler/callable_single_loop_operation_effect.rs +4 more
src/mir/compiler/callable_single_loop_syntax_facts_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/capability/resolved_owner_header.rs	durable-production	production caller: src/mir/compiler/capability.rs +1 more
src/mir/compiler/direct_accum_capability.rs	durable-production	production caller: src/mir/builder/normal_callable_semantic_loan_port/canonical_route.rs +4 more
src/mir/compiler/direct_accum_observation.rs	durable-production	production caller: src/mir/loop_route_policy/mod.rs +4 more
src/mir/compiler/direct_accum_prefix.rs	durable-production	production caller: src/mir/builder/resolved_lowering/direct_accum_lowerer.rs +2 more
src/mir/compiler/direct_accum_profile.rs	durable-production	production caller: src/mir/builder/normal_cataloged_box_method_lowering.rs +8 more
src/mir/compiler/direct_accum_projection.rs	durable-production	production caller: src/mir/builder/resolved_lowering/direct_accum_adapter.rs +7 more
src/mir/compiler/generic_g0_capability.rs	durable-production	production caller: src/mir/builder/normal_callable_semantic_loan_port/canonical_route.rs +2 more
src/mir/compiler/generic_g0_capability_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/generic_g0_completion.rs	durable-production	production caller: src/mir/compiler/generic_g0_source_parent.rs +1 more
src/mir/compiler/generic_g0_function_effect.rs	durable-production	production caller: src/mir/compiler/generic_g0_physical_operation_cohort.rs +3 more
src/mir/compiler/generic_g0_numeric_projection_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/generic_g0_observation.rs	durable-production	production caller: src/mir/loop_structural_facts/mod.rs +4 more
src/mir/compiler/generic_g0_observation_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/generic_g0_physical_entry_facts.rs	durable-production	production caller: src/mir/compiler/generic_g0_physical_operation_cohort/emitter_admission.rs +1 more
src/mir/compiler/generic_g0_physical_function_effect.rs	durable-production	production caller: src/mir/compiler/generic_g0_physical_operation_cohort/emitter_admission.rs +2 more
src/mir/compiler/generic_g0_physical_function_entry_input.rs	durable-production	production caller: src/mir/compiler/generic_g0_physical_shell_facts.rs +6 more
src/mir/compiler/generic_g0_physical_operation_cohort.rs	durable-production	production caller: src/mir/compiler/lowering_input.rs +8 more
src/mir/compiler/generic_g0_physical_operation_cohort/emitter_admission.rs	durable-production	production caller: src/mir/compiler/generic_g0_physical_operation_cohort.rs
src/mir/compiler/generic_g0_physical_operation_cohort/emitter_admission_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/generic_g0_physical_operation_mapping.rs	durable-production	production caller: src/mir/compiler/generic_g0_physical_operation_cohort.rs +2 more
src/mir/compiler/generic_g0_physical_prepare.rs	durable-production	production caller: src/mir/compiler/module_registry.in.rs
src/mir/compiler/generic_g0_physical_shell_facts.rs	durable-production	production caller: src/mir/compiler/generic_g0_physical_operation_cohort/emitter_admission.rs +1 more
src/mir/compiler/generic_g0_projection/handoff.rs	durable-production	production caller: src/parser/body_source.rs +39 more
src/mir/compiler/generic_g0_projection/mod.rs	durable-production	production caller: src/mir/compiler/generic_g0_capability.rs +3 more
src/mir/compiler/generic_g0_projection/numeric.rs	durable-production	production caller: src/runner/mir_json_emit/metadata.rs +1 more
src/mir/compiler/generic_g0_projection_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/generic_g0_result_abi.rs	durable-production	production caller: src/mir/compiler/generic_g0_source_parent.rs +4 more
src/mir/compiler/generic_g0_source_parent.rs	durable-production	production caller: src/mir/compiler/generic_g0_storage_lane_source.rs +12 more
src/mir/compiler/generic_g0_source_parent/physical_emitter_source_parts.rs	durable-production	production caller: src/mir/compiler/generic_g0_source_parent.rs +3 more
src/mir/compiler/generic_g0_source_parent_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/generic_g0_storage_lane_source.rs	durable-production	production caller: src/mir/compiler/generic_g0_source_parent.rs +3 more
src/mir/compiler/generic_g0_top_level_declaration_header.rs	durable-production	production caller: src/mir/compiler/generic_g0_source_parent.rs +6 more
src/mir/compiler/loop_break_composite_body_role.rs	durable-production	production caller: src/mir/compiler/loop_break_composite_source_projection.rs +2 more
src/mir/compiler/loop_break_composite_source_projection.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/loop_break.rs +3 more
src/mir/compiler/loop_break_source_projection.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/loop_break.rs +2 more
src/mir/compiler/loop_candidate_abort_p0.rs	durable-production	production caller: src/mir/compiler/mod.rs
src/mir/compiler/loop_cond_break_continue_observation.rs	durable-production	production caller: src/mir/loop_route_policy/family_selector.rs +4 more
src/mir/compiler/loop_cond_break_continue_projection.rs	durable-production	production caller: src/mir/builder/normal_callable_loop_source_facts/loop_break.rs +5 more
src/mir/compiler/loop_cond_break_continue_projection_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/loop_cond_break_continue_typed_map.rs	durable-production	production caller: src/mir/loop_recipe_contract/loop_cond_break_continue_producer.rs +4 more
src/mir/compiler/loop_cond_break_continue_typed_map_issue.rs	durable-production	production caller: src/mir/compiler/loop_node_winner_spine.rs +1 more
src/mir/compiler/loop_family_window_probe_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/loop_node_physical_admission.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/loop_node_lowerer.rs +3 more
src/mir/compiler/loop_node_physical_admission_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/loop_node_winner_spine.rs	durable-production	production caller: src/mir/compiler/loop_node_physical_admission.rs +2 more
src/mir/compiler/loop_node_winner_spine_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/loop_physical_prepare.rs	durable-production	production caller: src/mir/builder/resolved_lowering/loop_recipe_physicalizer/tail_completion.rs +4 more
src/mir/compiler/loop_physical_prepare_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/loop_true_break_continue_observation.rs	durable-production	production caller: src/mir/loop_route_policy/mod.rs +4 more
src/mir/compiler/loop_true_break_continue_projection.rs	durable-production	production caller: src/mir/loop_route_policy/loop_true_break_continue.rs +3 more
src/mir/compiler/loop_true_break_continue_projection_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/main0_derived_predicate_recipe_coseal.rs	durable-production	production caller: src/mir/builder/normal_main0_derived_predicate_prepared_operation.rs +9 more
src/mir/compiler/main0_derived_predicate_recipe_coseal_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/main0_derived_predicate_root_selection.rs	durable-production	production caller: src/mir/builder/program_root_lowering/main0_derived_predicate_route.rs +1 more
src/mir/compiler/main0_derived_predicate_root_selection_tests.rs	test-oracle	cfg(test)/parity test surface for retained machinery
src/mir/compiler/main0_derived_predicate_semantic_program.rs	durable-production	production caller: src/mir/builder/normal_main0_derived_predicate_prepared_operation.rs +1 more
src/mir/compiler/main0_derived_predicate_source_map.rs	durable-production	production caller: src/mir/compiler/main0_derived_predicate_source_map_issue.rs +3 more
src/mir/compiler/main0_derived_predicate_source_map_issue.rs	durable-production	production caller: src/mir/compiler/main0_derived_predicate_root_selection.rs +1 more
src/mir/compiler/main0_derived_predicate_syntax_facts.rs	durable-production	production caller: src/mir/compiler/main0_derived_predicate_source_map_issue.rs +2 more
src/mir/compiler/nested_predicate_effect_plan.rs	durable-production	production caller: src/mir/builder/resolved_lowering/nested_predicate_lowerer.rs +4 more
