# MIR-TOPOLOGY-REBASE0-P0 root-module inventory (src/mir/mod.rs)
# columns: decl_kind	name	visibility	owner_family	caller_class	lifecycle	evidence
# caller_class: production = non-test file outside module references the path;
#   facade-reexport = surfaced via mod.rs pub use; brace = named in crate::mir::{...} imports;
#   test-only = only test callers; none = no external reference found
# lifecycle: durable|temporary(seed/pilot)|bootstrap-compat|internal|internal-test
use	pub use function::{ ClosureBodyId, FunctionSignature, MirEnumDecl, MirEnumVariantDecl, MirFunction, MirModule, UserBoxFieldDecl, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use generic_method_route_plan::{ refresh_function_generic_method_routes, refresh_module_generic_method_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use instruction::{ ArrayElementWriteKind, ArrayWriteProducerKind, ArrayWriteSiteId, ConstructionTarget, MirInstruction, WeakFieldWriteSiteId, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use map_lookup_fusion_plan::{ refresh_function_map_lookup_fusion_routes, refresh_module_map_lookup_fusion_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use map_repr_plan::{refresh_function_map_repr_plans, refresh_module_map_repr_plans};	pub	facade-export	facade-reexport	durable	root facade export
use	pub use optimizer::MirOptimizer;	pub	facade-export	facade-reexport	durable	root facade export
use	pub use placement_effect::{ refresh_function_placement_effect_routes, refresh_module_placement_effect_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use printer::MirPrinter;	pub	facade-export	facade-reexport	durable	root facade export
use	pub use semantic_refresh::{ refresh_and_validate_for_boundary, refresh_function_semantic_metadata, refresh_function_string_corridor_metadata, refresh_module_semantic_metadata, refresh_owned_for_boundary, ContractRefreshBoundary, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use spanned_instruction::SpannedInstruction;	pub	facade-export	facade-reexport	durable	root facade export
use	pub use storage_class::{refresh_function_storage_class_facts, refresh_module_storage_class_facts};	pub	facade-export	facade-reexport	durable	root facade export
use	pub use string_corridor::{ refresh_function_string_corridor_facts, refresh_module_string_corridor_facts, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use string_corridor_placement::{ refresh_function_string_corridor_candidates, refresh_module_string_corridor_candidates, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use string_corridor_relation::{ refresh_function_string_corridor_relations, refresh_module_string_corridor_relations, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use string_dead_text_region_plan::{ refresh_function_string_dead_text_region_plans, refresh_module_string_dead_text_region_plans, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use string_direct_set_window_plan::{ refresh_function_string_direct_set_window_routes, refresh_module_string_direct_set_window_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use string_kernel_plan::{ derive_string_kernel_plan, infer_string_kernel_text_consumer, refresh_function_string_kernel_plans, refresh_module_string_kernel_plans, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use substring_views_micro_seed_plan::{ refresh_function_substring_views_micro_seed_route, refresh_module_substring_views_micro_seed_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use sum_placement::{refresh_function_sum_placement_facts, refresh_module_sum_placement_facts};	pub	facade-export	facade-reexport	durable	root facade export
use	pub use sum_placement_layout::{ refresh_function_sum_placement_layouts, refresh_module_sum_placement_layouts, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use sum_placement_selection::{ refresh_function_sum_placement_selections, refresh_module_sum_placement_selections, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use sum_variant_project_seed_plan::{ refresh_function_sum_variant_project_seed_route, refresh_module_sum_variant_project_seed_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use sum_variant_tag_seed_plan::{ refresh_function_sum_variant_tag_seed_route, refresh_module_sum_variant_tag_seed_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use thin_entry::{ refresh_function_thin_entry_candidates, refresh_module_thin_entry_candidates, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use thin_entry_selection::{ refresh_function_thin_entry_selections, refresh_module_thin_entry_selections, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use types::{ BarrierOp, BinaryOp, CompareOp, ConstValue, MirType, TypeOpKind, UnaryOp, WeakRefOp, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use user_box_method_route_plan::{ refresh_function_user_box_method_routes, refresh_module_user_box_method_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use userbox_known_receiver_method_seed_plan::refresh_module_userbox_known_receiver_method_seed_routes;	pub	facade-export	facade-reexport	durable	root facade export
use	pub use userbox_local_scalar_seed_plan::{ refresh_function_userbox_local_scalar_seed_route, refresh_module_userbox_local_scalar_seed_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use userbox_loop_micro_seed_plan::{ refresh_function_userbox_loop_micro_seed_route, refresh_module_userbox_loop_micro_seed_routes, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use value_consumer::{ refresh_function_value_consumer_facts, refresh_module_value_consumer_facts, };	pub	facade-export	facade-reexport	durable	root facade export
use	pub use value_id::ValueId;	pub	facade-export	facade-reexport	durable	root facade export
use	pub use verification::MirVerifier;	pub	facade-export	facade-reexport	durable	root facade export
use	pub use verification_types::VerificationError;	pub	facade-export	facade-reexport	durable	root facade export
